	sample	tool	precision	recall	f1
901	SAMN16357452	500.pbf.uni	1.0	0.96999906631696	0.9847710924355265
902	SAMN11056344	500.pbf.uni	0.9874524056767048	0.9658758174442446	0.9765449433750559
903	SAMD00056131	500.pbf.uni	0.9761048379964032	0.785874505987491	0.8707206585271241
904	SAMEA3357268	500.pbf.uni	0.7933876232526552	0.9758759305575629	0.8752205215182866
905	SAMN07312488	500.pbf.uni	0.9748389361836203	0.9820588084146759	0.9784355536280074
906	SAMN16357205	500.pbf.uni	0.1897218600608431	1.0	0.31893481397600043
907	SAMN03996301	500.pbf.uni	0.6722780134514132	0.9807231510648036	0.7977231061862184
908	SAMEA3357080	500.pbf.ske	0.9679764126424146	0.9854665096416403	0.9766431625929497
909	SAMN07312490	500.pbf.ske	0.9616943309672779	0.9765921964800088	0.9690860104760732
910	SAMEA3357223	500.pbf.ske	0.07769103187525454	0.96775514919808	0.14383503905786557
911	SAMN04014852	500.pbf.ske	0.9475345041915022	0.8125322445632677	0.874855840594185
912	SAMN03024573	500.pbf.ske	1.0	0.9904201648309328	0.9951870286795045
913	SAMN04014855	500.pbf.ske	1.0	0.834035161867259	0.9095083662606721
914	SAMN02786856	500.pbf.ske	1.0	1.0	1.0
915	SAMN16357501	500.pbf.ske	0.017913859184058696	1.0	0.03519720067161306
916	SAMN16357457	500.pbf.ske	0.5850796965906613	0.9422409491600598	0.7218995568267093
917	SAMN16357468	500.pbf.ske	0.9931084868112576	0.9707056334500418	0.9817792761837003
918	SAMN16357450	500.pbf.ske	0.9901005004679172	1.0	0.9950256283389933
919	SAMN11056346	500.pbf.ske	0.9956585396186525	1.0	0.9978245474888819
920	SAMN16357466	500.pbf.ske	0.9762019267469733	0.9470069203511643	0.9613828281670234
921	SAMN16357459	500.pbf.ske	0.0	0.0	0.0
922	SAMN16357461	500.pbf.ske	1.0	0.9557870796351609	0.9773937966841019
923	SAMN04014847	500.pbf.ske	0.9888288928457817	0.8345443895091387	0.9051592591542105
924	SAMEA3357328	500.pbf.ske	0.9944215829282729	0.993842628387253	0.9941320213660579
925	SAMN16357467	500.pbf.ske	0.9672657004830918	0.8713675610435428	0.916815736936255
926	SAMN16357458	500.pbf.ske	0.9909789573533113	0.9805061412119616	0.9857147327198813
927	SAMN16357451	500.pbf.ske	0.9941055789636232	0.9353100625562986	0.9638119762681848
928	SAMN16357456	500.pbf.ske	0.94260412701467	0.8114118634119643	0.8721017086905198
929	SAMN11056490	500.pbf.ske	0.8985538509327489	0.8204188873526272	0.8577105781723914
930	SAMN10163228	500.pbf.ske	0.3800060661207158	0.9747105929214556	0.5468242167836849
931	SAMN07312483	500.pbf.ske	0.9961259913695697	0.9672926006039897	0.9814975824921537
932	SAMEA3357077	500.pbf.ske	0.5113548898806365	0.9850037442222777	0.6732162593638709
933	SAMEA3357272	500.pbf.ske	0.4642906318454667	0.9633780934413495	0.6265983358570889
934	SAMN16357470	500.pbf.ske	0.950047890129542	0.9754283137962128	0.9625708275233943
935	SAMN16357448	500.pbf.ske	1.0	0.9911279866641971	0.9955442274955582
936	SAMN04014858	500.pbf.ske	0.8521189795848109	0.49625077691120156	0.6272236582028281
937	SAMN04014860	500.pbf.ske	1.0	1.0	1.0
938	SAMN04014856	500.pbf.ske	0.9899800712435682	0.5551510242861537	0.7113809982386371
939	SAMN03024583	500.pbf.ske	0.9652967939224105	0.8354905495944557	0.8957152567509113
940	SAMN02991226	500.pbf.ske	0.9325604273670484	0.47970802146589464	0.6335292951978334
941	SAMN16357245	500.pbf.ske	0.9959895439907764	0.9961776664380225	0.9960835963320991
942	SAMN16357453	500.pbf.ske	0.9832747174583103	0.8967079894770983	0.9379983036471586
943	SAMN11056345	500.pbf.ske	0.9706372042120046	0.9824210725033592	0.9764935890979481
944	SAMN16357454	500.pbf.ske	0.995277766598248	1.0	0.9976332952329725
945	SAMN16357462	500.pbf.ske	0.0	0.0	0.0
946	SAMN16357465	500.pbf.ske	0.9949910908730945	0.9687660635344916	0.9817034659235192
947	SAMN16357464	500.pbf.ske	0.9935787327629108	0.9881811976865323	0.9908726148427572
948	SAMN16357463	500.pbf.ske	0.9546267246904834	0.9292352149213542	0.9417598509052183
949	SAMN16357455	500.pbf.ske	0.6333702113296705	0.9811642556581929	0.7698073031723266
950	SAMN16357452	500.pbf.ske	1.0	0.9493485996210477	0.9740162429701907
951	SAMN11056344	500.pbf.ske	0.9834388392249549	0.9142721355894543	0.9475950128261718
952	SAMD00056131	500.pbf.ske	0.938325349088047	0.5663278771208557	0.7063418915953479
953	SAMEA3357268	500.pbf.ske	0.48591889320731807	0.9577653241745169	0.6447341609361633
954	SAMN07312488	500.pbf.ske	0.8956762281899343	0.966834956650112	0.9298962543722078
955	SAMN16357205	500.pbf.ske	0.18072862761333058	1.0	0.3061306779334163
956	SAMN03996301	500.pbf.ske	0.45615594934627085	0.9906836573342015	0.6246804996580657
957	SAMEA3357080	500.pbf.panstar.uni	0.35290385634629223	0.9979573303538248	0.5214199561262515
958	SAMN07312490	500.pbf.panstar.uni	0.532555026517783	0.9906638088633928	0.6927212016353879
959	SAMEA3357223	500.pbf.panstar.uni	0.09950759790380459	0.977282006031792	0.18062392976195837
960	SAMN04014852	500.pbf.panstar.uni	0.9587639049950608	0.819658226360779	0.8837707403785626
961	SAMN03024573	500.pbf.panstar.uni	0.978440501022804	0.9999691041755707	0.9890876679187623
962	SAMN04014855	500.pbf.panstar.uni	0.9856528222972626	0.9240336818649297	0.9538491311980758
963	SAMN02786856	500.pbf.panstar.uni	1.0	0.9831024908058875	0.9914792557255849
964	SAMN16357501	500.pbf.panstar.uni	0.01567878865150925	1.0	0.03087351794030389
965	SAMN16357457	500.pbf.panstar.uni	0.739949572140851	0.999688852431194	0.8504288341554804
966	SAMN16357468	500.pbf.panstar.uni	0.9808017479906891	0.9885734838424082	0.9846722811349456
967	SAMN16357450	500.pbf.panstar.uni	0.9846192073549509	0.9968554250207542	0.9906995349767488
968	SAMN11056346	500.pbf.panstar.uni	0.9872070752591258	0.9999885877969312	0.9935567266016764
969	SAMN16357466	500.pbf.panstar.uni	0.9007882707236013	0.9850773685085241	0.9410491615606859
970	SAMN16357459	500.pbf.panstar.uni	0.0	0.0	0.0
971	SAMN16357461	500.pbf.panstar.uni	0.9785378777585839	0.9996282269897292	0.9889706242950322
972	SAMN04014847	500.pbf.panstar.uni	0.9858149305344901	0.973121781051623	0.979427232452307
973	SAMEA3357328	500.pbf.panstar.uni	0.9715006917530212	1.0	0.9855443579775578
974	SAMN16357467	500.pbf.panstar.uni	0.9546538406668433	0.9287536515405866	0.9415256593647721
975	SAMN16357458	500.pbf.panstar.uni	0.990844209109619	0.9937338358087637	0.9922869187519369
976	SAMN16357451	500.pbf.panstar.uni	0.9669002978797967	0.9616136972574989	0.964249751537193
977	SAMN16357456	500.pbf.panstar.uni	0.9051735363733158	0.9967273264028004	0.9487468211387499
978	SAMN11056490	500.pbf.panstar.uni	0.48023862990719945	0.7275943202872649	0.5785881225491634
979	SAMN10163228	500.pbf.panstar.uni	0.38906879692757307	0.993163275178174	0.5591084860844675
980	SAMN07312483	500.pbf.panstar.uni	0.9953069015207754	0.9932842958487865	0.9942945700838021
981	SAMEA3357077	500.pbf.panstar.uni	0.644578944360845	0.9981343833879007	0.7833094141339321
982	SAMEA3357272	500.pbf.panstar.uni	0.8097984172080498	0.9937952537585445	0.8924114521772986
983	SAMN16357470	500.pbf.panstar.uni	0.7338830686042582	0.9942603255534556	0.8444563352502072
984	SAMN16357448	500.pbf.panstar.uni	0.9841883920769007	0.9930197742448038	0.9885843600704047
985	SAMN04014858	500.pbf.panstar.uni	0.6479131345367508	0.5727115450307992	0.6079957886117041
986	SAMN04014860	500.pbf.panstar.uni	1.0	1.0	1.0
987	SAMN04014856	500.pbf.panstar.uni	0.9934770521519399	0.9721332649197615	0.982689276651874
988	SAMN03024583	500.pbf.panstar.uni	0.9412596154929102	0.8932562352702262	0.9166298783380267
989	SAMN02991226	500.pbf.panstar.uni	0.9422752164618373	0.7835727302614223	0.8556271314892003
990	SAMN16357245	500.pbf.panstar.uni	0.9923979192191046	0.9967270324926497	0.9945577649346957
991	SAMN16357453	500.pbf.panstar.uni	0.41817880937648394	0.991700706736692	0.5882888800941732
992	SAMN11056345	500.pbf.panstar.uni	0.970116187757582	0.9889503408098214	0.9794427300123988
993	SAMN16357454	500.pbf.panstar.uni	0.9145390129904692	0.9964930722318378	0.9537587545263341
994	SAMN16357462	500.pbf.panstar.uni	0.0	0.0	0.0
995	SAMN16357465	500.pbf.panstar.uni	0.9886533081500206	0.9523991928588529	0.970187681384111
996	SAMN16357464	500.pbf.panstar.uni	0.8045940346833498	0.9999914742330007	0.8917141037946535
997	SAMN16357463	500.pbf.panstar.uni	0.3284793453958556	0.9961186615485076	0.4940433311338858
998	SAMN16357452	500.pbf.panstar.uni	0.9879157395170518	0.9929931331856416	0.9904479292558358
999	SAMN11056344	500.pbf.panstar.uni	0.9794763881040989	0.9872444888139699	0.9833450973424206
1000	SAMD00056131	500.pbf.panstar.uni	0.7815385410742904	0.9242041682205281	0.8469051907417626
1001	SAMEA3357268	500.pbf.panstar.uni	0.410014195491581	0.9981248734355317	0.5812570306619179
1002	SAMN07312488	500.pbf.panstar.uni	0.5558286095000928	0.9866896745610889	0.7110844072142442
1003	SAMN16357205	500.pbf.panstar.uni	0.150940460549063	1.0	0.2622906496432595
1004	SAMN03996301	500.pbf.panstar.uni	0.39523309567271175	0.9856587778170258	0.5642222646283099
1005	SAMEA3357080	500.pbf.panstar.ske	0.355953790653485	0.9902299469721454	0.5236671538835023
1006	SAMN07312490	500.pbf.panstar.ske	0.5436788910580246	0.9914906779558219	0.7022710235608224
1007	SAMEA3357223	500.pbf.panstar.ske	0.10399010255985942	0.9952361798939139	0.18830465404706725
1008	SAMN04014852	500.pbf.panstar.ske	0.952622055337983	0.8162231409771152	0.8791636122729786
1009	SAMN03024573	500.pbf.panstar.ske	0.974308049035818	0.9995433125398346	0.9867643670900186
1010	SAMN04014855	500.pbf.panstar.ske	0.9927081704400003	0.9025755525247365	0.9454986760812003
1011	SAMN02786856	500.pbf.panstar.ske	0.9853708850693269	0.9880704247591978	0.9867188085166774
1012	SAMN16357501	500.pbf.panstar.ske	0.0156621102859398	1.0	0.030841182569133034
1013	SAMN16357457	500.pbf.panstar.ske	0.7400844260822705	0.9837946472987762	0.8447124954082984
1014	SAMN16357468	500.pbf.panstar.ske	0.9797403565302689	0.9772608011194682	0.9784990080043784
1015	SAMN16357450	500.pbf.panstar.ske	0.9852189118743607	0.9971657198195077	0.9911563172274444
1016	SAMN11056346	500.pbf.panstar.ske	0.964874248268197	1.0	0.9821231553302904
1017	SAMN16357466	500.pbf.panstar.ske	0.9219990029728874	0.9712363685148628	0.9459774277490097
1018	SAMN16357459	500.pbf.panstar.ske	0.0	0.0	0.0
1019	SAMN16357461	500.pbf.panstar.ske	0.9728003396339286	0.9921911519404027	0.9824000701561217
1020	SAMN04014847	500.pbf.panstar.ske	0.9762001489606609	0.9572984717308948	0.9666569199509063
1021	SAMEA3357328	500.pbf.panstar.ske	0.9943901844631073	0.9937893726142245	0.9940896877584151
1022	SAMN16357467	500.pbf.panstar.ske	0.9571631456276374	0.9234899592864307	0.9400250924282262
1023	SAMN16357458	500.pbf.panstar.ske	0.9946117352080824	0.993073826821127	0.9938421860607921
1024	SAMN16357451	500.pbf.panstar.ske	0.9743364888388062	0.948489427271408	0.9612392370265752
1025	SAMN16357456	500.pbf.panstar.ske	0.9024450764444275	0.9818498982431366	0.940474414441295
1026	SAMN11056490	500.pbf.panstar.ske	0.480316039459262	0.7259906849826815	0.5781364945246653
1027	SAMN10163228	500.pbf.panstar.ske	0.38960608375231875	0.9768501467911147	0.5570420063184991
1028	SAMN07312483	500.pbf.panstar.ske	0.9906736147674141	0.9850770645444925	0.9878674132068508
1029	SAMEA3357077	500.pbf.panstar.ske	0.6479387516556446	0.9912612805676596	0.7836463934477148
1030	SAMEA3357272	500.pbf.panstar.ske	0.8181793596408563	0.9913117997706336	0.8964629081741969
1031	SAMN16357470	500.pbf.panstar.ske	0.7435625845609837	0.9909520628147381	0.8496150529687114
1032	SAMN16357448	500.pbf.panstar.ske	1.0	0.9891785515836266	0.9945598405895949
1033	SAMN04014858	500.pbf.panstar.ske	0.6411814756290264	0.5529176231355408	0.5937874634862922
1034	SAMN04014860	500.pbf.panstar.ske	0.9601023920910936	1.0	0.9796451409528956
1035	SAMN04014856	500.pbf.panstar.ske	0.993946893745543	0.9796136895459695	0.9867282433974365
1036	SAMN03024583	500.pbf.panstar.ske	0.9210490159979337	0.870736459280426	0.8951863602858698
1037	SAMN02991226	500.pbf.panstar.ske	0.9400998187548548	0.7554076061612632	0.8376944190301922
1038	SAMN16357245	500.pbf.panstar.ske	0.9868323886316461	0.9933301524321339	0.9900706095549421
1039	SAMN16357453	500.pbf.panstar.ske	0.42153713736879156	0.9298579808000603	0.5800963258134354
1040	SAMN11056345	500.pbf.panstar.ske	0.9744666203962329	0.9808035257902927	0.9776248043408728
1041	SAMN16357454	500.pbf.panstar.ske	0.9180969675261661	0.99514696787067	0.9550704921015919
1042	SAMN16357462	500.pbf.panstar.ske	0.0	0.0	0.0
1043	SAMN16357465	500.pbf.panstar.ske	0.9820446009064323	0.9431492216461568	0.9622040026480623
1044	SAMN16357464	500.pbf.panstar.ske	0.811506619151502	0.9824676523058625	0.8888410671584059
1045	SAMN16357463	500.pbf.panstar.ske	0.32663621327872727	1.0	0.4924277055146251
1046	SAMN16357452	500.pbf.panstar.ske	1.0	0.9915425659643224	0.9957533249952996
1047	SAMN11056344	500.pbf.panstar.ske	0.9795834638979432	0.982019852000583	0.9808001449045667
1048	SAMD00056131	500.pbf.panstar.ske	0.8074825723746797	0.9272560127507925	0.8632344686928639
1049	SAMEA3357268	500.pbf.panstar.ske	0.4174620022259369	0.9980659826118224	0.5886914676610697
1050	SAMN07312488	500.pbf.panstar.ske	0.5772497308191381	0.9880677069027134	0.7287490755495238
1051	SAMN16357205	500.pbf.panstar.ske	0.15346891423951065	1.0	0.2660997836091555
1052	SAMN03996301	500.pbf.panstar.ske	0.4040219731927049	0.9826714153173914	0.5726151830047611
1053	SAMEA3357080	500.pbf.pan.uni	0.29516158971952916	0.9939728940199001	0.4551621622687672
1054	SAMN07312490	500.pbf.pan.uni	0.41079872356387725	0.980328437243901	0.5789803866086852
1055	SAMEA3357223	500.pbf.pan.uni	0.24169367315365198	0.977282006031792	0.3875432164530651
1056	SAMN04014852	500.pbf.pan.uni	0.9869632649443878	0.8178186411303352	0.89446481424217
1057	SAMN03024573	500.pbf.pan.uni	0.9817982422737727	0.9957415255328242	0.9887207280908068
1058	SAMN04014855	500.pbf.pan.uni	1.0	0.9164488344189236	0.9564031326688617
1059	SAMN02786856	500.pbf.pan.uni	1.0	0.9831024908058875	0.9914792557255849
1060	SAMN16357501	500.pbf.pan.uni	0.04343629823836981	1.0	0.08325625303950643
1061	SAMN16357457	500.pbf.pan.uni	0.7990204946206143	0.9816382525629266	0.8809650735627432
1062	SAMN16357468	500.pbf.pan.uni	0.9741097334362062	0.9920374059318282	0.9829918358618951
1063	SAMN16357450	500.pbf.pan.uni	0.9846192073549509	0.9968554250207542	0.9906995349767488
1064	SAMN11056346	500.pbf.pan.uni	0.9879027030074128	0.9999885877969312	0.9939089058148965
1065	SAMN16357466	500.pbf.pan.uni	0.9111573719301552	0.9724508629059769	0.9408068580181225
1066	SAMN16357459	500.pbf.pan.uni	0.0	0.0	0.0
1067	SAMN16357461	500.pbf.pan.uni	0.9784783518397774	0.9968027521116707	0.9875555555555555
1068	SAMN04014847	500.pbf.pan.uni	0.9776972497266725	0.9472466762486526	0.9622311150822696
1069	SAMEA3357328	500.pbf.pan.uni	0.9715006917530212	1.0	0.9855443579775578
1070	SAMN16357467	500.pbf.pan.uni	0.9671581582973988	0.9190514586334977	0.9424913415072216
1071	SAMN16357458	500.pbf.pan.uni	0.994596353524696	0.9937683194167344	0.9941821640575524
1072	SAMN16357451	500.pbf.pan.uni	0.9862817057811845	0.9518809767573573	0.9687760495184718
1073	SAMN16357456	500.pbf.pan.uni	0.9147850684447139	0.9928937435421631	0.9522403514022925
1074	SAMN11056490	500.pbf.pan.uni	0.8631663424124514	0.7274549508927839	0.7895212164891582
1075	SAMN10163228	500.pbf.pan.uni	0.28702724255995044	0.9362980640029239	0.439364819943201
1076	SAMN07312483	500.pbf.pan.uni	0.494894087673148	0.9872796122873533	0.6593003816142059
1077	SAMEA3357077	500.pbf.pan.uni	0.5589828534993	0.9912274233352014	0.71484384001645
1078	SAMEA3357272	500.pbf.pan.uni	0.9736394949510458	0.987756659717697	0.980647273130291
1079	SAMN16357470	500.pbf.pan.uni	0.7432476802481024	0.9866819040921279	0.8478368634165456
1080	SAMN16357448	500.pbf.pan.uni	0.9867313631977692	0.9814886249873713	0.984103011564167
1081	SAMN04014858	500.pbf.pan.uni	0.6350596991781672	0.5415596866081169	0.5845947055080083
1082	SAMN04014860	500.pbf.pan.uni	1.0	1.0	1.0
1083	SAMN04014856	500.pbf.pan.uni	1.0	0.9312045506820715	0.9643769225307433
1084	SAMN03024583	500.pbf.pan.uni	0.9397542883634677	0.866626407511717	0.9017101264731804
1085	SAMN16357245	500.pbf.pan.uni	0.9923468485090509	0.9900247615877674	0.9911844450391045
1086	SAMN16357453	500.pbf.pan.uni	0.45305516265912305	0.9837631425383143	0.6203971218191033
1087	SAMN11056345	500.pbf.pan.uni	0.9699073005171777	0.9818741180285913	0.9758540236276604
1088	SAMN16357454	500.pbf.pan.uni	0.9177946475599662	0.9947758556631899	0.9547359998608466
1089	SAMN16357462	500.pbf.pan.uni	0.0	0.0	0.0
1090	SAMN16357465	500.pbf.pan.uni	0.9942418862943239	0.896439686719792	0.9428112039538288
1091	SAMN16357464	500.pbf.pan.uni	0.9876348673927187	0.9966067447342731	0.9921005226003986
1092	SAMN16357463	500.pbf.pan.uni	0.9930437471015613	0.9800989863359799	0.9865289048054893
1093	SAMN16357452	500.pbf.pan.uni	0.9878861244910225	0.9905358491847249	0.9892092124335641
1094	SAMN11056344	500.pbf.pan.uni	0.9794166308411824	0.9843182822447343	0.9818613390710119
1095	SAMD00056131	500.pbf.pan.uni	0.7913953284204112	0.9368714503182104	0.8580106939895299
1096	SAMEA3357268	500.pbf.pan.uni	0.9722618420100668	0.9895750326766446	0.9808420429766974
1097	SAMN16357205	500.pbf.pan.uni	0.1545446499690238	1.0	0.26771532824333855
1098	SAMN03996301	500.pbf.pan.uni	0.49836289344086787	0.9865860120098905	0.6622151883728098
1099	SAMEA3357080	500.pbf.pan.ske	0.29791729176559006	0.9793394860008858	0.4568574972037965
1100	SAMN07312490	500.pbf.pan.ske	0.4197146329739215	0.9770587949878091	0.5871902562331477
1101	SAMEA3357223	500.pbf.pan.ske	0.25099855447352404	0.9952361798939139	0.4008921202792813
1102	SAMN04014852	500.pbf.pan.ske	0.9899108368541003	0.8109459616840389	0.8915358469654564
1103	SAMN03024573	500.pbf.pan.ske	0.9742792358210125	0.9983940660741439	0.9861892557763711
1104	SAMN04014855	500.pbf.pan.ske	1.0	0.9002111626584378	0.9474853956746809
1105	SAMN02786856	500.pbf.pan.ske	0.9852215965129967	0.9779409442602243	0.9815677697476861
1106	SAMN16357501	500.pbf.pan.ske	0.0433862223525261	1.0	0.0831642615611754
1107	SAMN16357457	500.pbf.pan.ske	0.8037305241785299	0.9704228434981594	0.8792458136817967
1108	SAMN16357468	500.pbf.pan.ske	0.9771139405811297	0.9815790624453384	0.9793414120701127
1109	SAMN16357450	500.pbf.pan.ske	0.9851394215818389	0.9917517855130298	0.9884345449326251
1110	SAMN11056346	500.pbf.pan.ske	0.9703096892037749	0.9996464476542942	0.984759625647421
1111	SAMN16357466	500.pbf.pan.ske	0.924545243781717	0.9630105218774556	0.9433859533179129
1112	SAMN16357459	500.pbf.pan.ske	0.0	0.0	0.0
1113	SAMN16357461	500.pbf.pan.ske	0.9727638113273174	0.9908232503899503	0.9817104830158324
1114	SAMN04014847	500.pbf.pan.ske	0.967828273686886	0.9270503262742031	0.9470005275454065
1115	SAMEA3357328	500.pbf.pan.ske	0.9943901844631073	0.9937893726142245	0.9940896877584151
1116	SAMN16357467	500.pbf.pan.ske	0.9647731605032406	0.912501884887464	0.9379097960201351
1117	SAMN16357458	500.pbf.pan.ske	0.9945720540021197	0.9857745925780483	0.9901537824365567
1118	SAMN16357451	500.pbf.pan.ske	0.9939374688024686	0.9349160413518751	0.9635237500329923
1119	SAMN16357456	500.pbf.pan.ske	0.9068522525381939	0.9730780412842132	0.9387986528370763
1120	SAMN11056490	500.pbf.pan.ske	0.8538645958698684	0.7259906849826815	0.7847525660749203
1121	SAMN10163228	500.pbf.pan.ske	0.28855013174090627	0.9299716940431219	0.44044094927687905
1122	SAMN07312483	500.pbf.pan.ske	0.49745501159503774	0.9776223087817112	0.6593866100881575
1123	SAMEA3357077	500.pbf.pan.ske	0.5712681916681438	0.9899111841321999	0.7244584201368467
1124	SAMEA3357272	500.pbf.pan.ske	0.9710814221550936	0.9852751767508097	0.9781268102025675
1125	SAMN16357470	500.pbf.pan.ske	0.7522253159839075	0.9859018842984706	0.8533556765293845
1126	SAMN16357448	500.pbf.pan.ske	1.0	0.9891785515836266	0.9945598405895949
1127	SAMN04014858	500.pbf.pan.ske	0.6302406273095086	0.5273838348898882	0.574242735510968
1128	SAMN04014860	500.pbf.pan.ske	0.9718424915438126	1.0	0.9857202040340748
1129	SAMN04014856	500.pbf.pan.ske	1.0	0.9467624174170449	0.9726532718596497
1130	SAMN03024583	500.pbf.pan.ske	0.9202039614739438	0.860724769450578	0.8894711268721024
1131	SAMN16357245	500.pbf.pan.ske	0.9946181302685871	0.9866753722910022	0.9906308305178759
1132	SAMN16357453	500.pbf.pan.ske	0.45601185278763445	0.9258878557552668	0.6110658160883772
1133	SAMN11056345	500.pbf.pan.ske	0.9768671007276906	0.9778019469086862	0.9773343002669476
1134	SAMN16357454	500.pbf.pan.ske	0.9177932729689734	0.9911426520579113	0.9530587660752075
1135	SAMN16357462	500.pbf.pan.ske	0.0	0.0	0.0
1136	SAMN16357465	500.pbf.pan.ske	0.9910940813213794	0.8865580054973944	0.9359160817542455
1137	SAMN16357464	500.pbf.pan.ske	0.9957232905802842	0.9691676748620993	0.9822660323754538
1138	SAMN16357463	500.pbf.pan.ske	0.9486841651036213	0.9939418416801292	0.9707858156362416
1139	SAMN16357452	500.pbf.pan.ske	1.0	0.9903663395753375	0.9951598556340548
1140	SAMN11056344	500.pbf.pan.ske	0.9795992149571325	0.9827938533283677	0.9811939338190718
1141	SAMD00056131	500.pbf.pan.ske	0.808967361441811	0.922808756021705	0.8621462750828194
1142	SAMEA3357268	500.pbf.pan.ske	0.976073202087167	0.9945369787720402	0.985218591574381
1143	SAMN16357205	500.pbf.pan.ske	0.15346891423951065	1.0	0.2660997836091555
1144	SAMN03996301	500.pbf.pan.ske	0.5079189100074575	0.9813331851161439	0.6693798630472568
1145	SAMEA3357080	0.gplas.uni	0.9812143808748427	0.9385328773002606	0.9593991627900665
1146	SAMN07312490	0.gplas.uni	0.9559819085440907	0.9262012442764409	0.9408559755435558
1147	SAMEA3357223	0.gplas.uni	0.2590648839878218	0.8751415084264264	0.39978338134884145
1148	SAMN04014852	0.gplas.uni	0.9570188875999854	0.7883763131170193	0.8645503572823899
1149	SAMN03024573	0.gplas.uni	0.9905030037472491	0.9660720328740633	0.9781349884238298
1150	SAMN04014855	0.gplas.uni	0.9846959004044088	0.8712770062695139	0.9245209271160437
1151	SAMN02786856	0.gplas.uni	1.0	0.9529427643644852	0.9759044471276004
1152	SAMN16357457	0.gplas.uni	0.7953517864141396	0.8842091093934864	0.8374299454996537
1153	SAMN16357468	0.gplas.uni	0.9732996199290747	0.9728097317000806	0.9730546141555355
1154	SAMN16357450	0.gplas.uni	0.9897250260477797	0.9895009016872669	0.9896129511777823
1155	SAMN11056346	0.gplas.uni	0.9787660636794692	0.9949189876579656	0.9867764267354355
1156	SAMN16357466	0.gplas.uni	0.895905380828634	0.9080070341867932	0.9019156151782906
1157	SAMN16357459	0.gplas.uni	0.0	0.0	0.0
1158	SAMN16357461	0.gplas.uni	0.9848915170140355	0.9580672888015717	0.971294237062537
1159	SAMN04014847	0.gplas.uni	0.9835107609674084	0.917042396159929	0.9491142739199886
1160	SAMEA3357328	0.gplas.uni	0.9693727272727273	1.0	0.9844482091667398
1161	SAMN16357467	0.gplas.uni	0.961518043272779	0.8402905864913491	0.8968261636192361
1162	SAMN16357458	0.gplas.uni	0.979335817915613	0.9839241963292149	0.9816246453220631
1163	SAMN16357451	0.gplas.uni	0.9603439097818356	0.8968625976521702	0.9275183240192086
1164	SAMN16357456	0.gplas.uni	0.9454740497127613	0.952840890905664	0.9491431759611042
1165	SAMN11056490	0.gplas.uni	0.8626975471625914	0.7069214880082153	0.7770795588941765
1166	SAMN07312483	0.gplas.uni	0.9946206574751975	0.9179731478386409	0.9547610719130457
1167	SAMEA3357077	0.gplas.uni	0.9811910193022475	0.938389097940028	0.9593128697672206
1168	SAMEA3357272	0.gplas.uni	0.9755947066210792	0.9463725729522665	0.960761488997418
1169	SAMN16357470	0.gplas.uni	0.972206918297834	0.9048503611971104	0.9373201242072102
1170	SAMN16357448	0.gplas.uni	0.8572474608298559	1.0	0.9231375774198882
1171	SAMN04014858	0.gplas.uni	0.6265568384383264	0.5380436413842783	0.5789366031154793
1172	SAMN04014860	0.gplas.uni	1.0	1.0	1.0
1173	SAMN04014856	0.gplas.uni	0.9932217561429303	0.8252246064021606	0.9014629737398026
1174	SAMN03024583	0.gplas.uni	0.6261253430683081	0.5459790442679504	0.5833120669009246
1175	SAMN02991226	0.gplas.uni	0.888598695031359	0.6385098169090454	0.7430761935170613
1176	SAMN16357245	0.gplas.uni	0.9864994121515254	0.983960248447205	0.985228194297257
1177	SAMN16357453	0.gplas.uni	0.9915975237668101	0.9240250632438474	0.9566195040964732
1178	SAMN11056345	0.gplas.uni	1.0	0.929122639731237	0.9632592771402873
1179	SAMN16357454	0.gplas.uni	0.9050774080445106	0.990403624196737	0.9458200107082727
1180	SAMN16357465	0.gplas.uni	0.9439130717678443	0.877763958452385	0.9096375049640153
1181	SAMN16357464	0.gplas.uni	0.9878087891674406	0.9452568563445849	0.9660644819650094
1182	SAMN16357463	0.gplas.uni	1.0	0.8899692479731619	0.9417817236207219
1183	SAMN16357455	0.gplas.uni	0.9822997416020672	0.9579345830237518	0.9699641753914302
1184	SAMN16357452	0.gplas.uni	0.9927525746872075	0.9735411093536769	0.9830529902211772
1185	SAMN11056344	0.gplas.uni	0.8421589979127625	0.9734667340449134	0.9030647173751166
1186	SAMD00056131	0.gplas.uni	0.7269469244832223	0.8820664197980059	0.7970294010812302
1187	SAMEA3357268	0.gplas.uni	0.9752989667493627	0.9466056572379368	0.9607381218615165
1188	SAMN07312488	0.gplas.uni	0.9713773711625776	0.8437112725845518	0.9030545596841857
1189	SAMN03996301	0.gplas.uni	0.9286175110168287	0.9395003226698626	0.9340272176680208
1190	SAMEA3357080	0.gplas.ske	0.9840281130126498	0.8092357734682813	0.8881132968232478
1191	SAMN07312490	0.gplas.ske	0.9582860260805344	0.9471383396841048	0.9526795731093405
1192	SAMEA3357223	0.gplas.ske	0.2226378831900683	0.9184011426324015	0.358394203331711
1193	SAMN04014852	0.gplas.ske	0.9655251981165408	0.4471859679121525	0.6112634070516698
1194	SAMN03024573	0.gplas.ske	0.9546789936091116	0.9851012169015704	0.9696515442923408
1195	SAMN04014855	0.gplas.ske	0.9796355195128201	0.6619878990364048	0.7900799319211014
